GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA geoid 1334,GEOGRAPHY*NAME_CLASS*U,Chauliac,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1333,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2008-12-18,SORIANO,,,,,Chauliac
BITECA geoid 1335,GEOGRAPHY*NAME_CLASS*U,Lauingen,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1184,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2008-12-18,SORIANO,,,,,Lauingen
BITECA geoid 1336,GEOGRAPHY*NAME_CLASS*U,Cesarea,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Cesarea
BITECA geoid 1337,GEOGRAPHY*NAME_CLASS*U,Monkwearmouth–Jarrow,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1033,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q6901020,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q6901020,,2024-02-22,Monkwearmouth–Jarrow (Altres)
BITECA geoid 1338,GEOGRAPHY*NAME_CLASS*U,Illueca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Illueca
BITECA geoid 1339,GEOGRAPHY*NAME_CLASS*U,Gravina,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Gravina
BITECA geoid 1340,GEOGRAPHY*NAME_CLASS*U,Saverdun,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Saverdun
BITECA geoid 1341,GEOGRAPHY*NAME_CLASS*U,Anagni,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Anagni
BITECA geoid 1342,GEOGRAPHY*NAME_CLASS*U,Isernia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Isernia
BITECA geoid 1343,GEOGRAPHY*NAME_CLASS*U,Villandraut,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Villandraut
BITECA geoid 1344,GEOGRAPHY*NAME_CLASS*U,Bordeaux,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2008-12-18,SORIANO,,,,,Bordeaux
BITECA geoid 1345,GEOGRAPHY*NAME_CLASS*U,Rosiers-d’Égletons,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q831022,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q831022,,2024-02-22,Rosiers-d’Égletons
BITECA geoid 1346,GEOGRAPHY*NAME_CLASS*U,Lisboa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,38.7166700,-9.1333300,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1049,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2018-04-16,AVENOZA,,,,,Lisboa
BITECA geoid 1347,GEOGRAPHY*NAME_CLASS*U,Versailles,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2008-12-18,SORIANO,,,,,Versailles
BITECA geoid 1348,GEOGRAPHY*NAME_CLASS*U,Coimbra,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1049,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2008-12-18,SORIANO,,,,,Coimbra
BITECA geoid 1349,GEOGRAPHY*NAME_CLASS*U,Catania,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Catania
BITECA geoid 1350,GEOGRAPHY*NAME_CLASS*U,Parma,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Parma
BITECA geoid 1351,GEOGRAPHY*NAME_CLASS*U,Stridon,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Stridon
BITECA geoid 1352,GEOGRAPHY*NAME_CLASS*U,Cahors,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2008-12-18,SORIANO,,,,,Cahors
BITECA geoid 1353,GEOGRAPHY*NAME_CLASS*U,Saint-Germain-en-Laye,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,,,,,,,Saint-Germain-en-Laye
BITECA geoid 1354,GEOGRAPHY*NAME_CLASS*U,Ravenna,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-05,AVENOZA,2008-12-18,SORIANO,,,,,Ravenna
BITECA geoid 1355,GEOGRAPHY*NAME_CLASS*U,Esparraguera,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-06,AVENOZA,,,,,,,Esparraguera
BITECA geoid 1356,GEOGRAPHY*NAME_CLASS*U,Os de Balaguer,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1009,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-06,AVENOZA,2013-04-14,AVENOZA,,,,,Os de Balaguer
BITECA geoid 1357,GEOGRAPHY*NAME_CLASS*U,Moià,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-06,AVENOZA,,,,,,,Moià
BITECA geoid 1358,GEOGRAPHY*NAME_CLASS*U,Rethel,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1140,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q209790,,,,,,,,,,,,,,,,1993-04-06,AVENOZA,2024-05-17,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q209790,,2024-02-22,Rethel
BITECA geoid 1359,GEOGRAPHY*NAME_CLASS*U,Hipona,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-06,AVENOZA,,,,,,,Hipona
BITECA geoid 1360,GEOGRAPHY*NAME_CLASS*U,Cartagena,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-06,AVENOZA,,,,,,,Cartagena
BITECA geoid 1361,GEOGRAPHY*NAME_CLASS*U,Châtillon-sur-Marne,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-07,AVENOZA,,,,,,,Châtillon-sur-Marne
BITECA geoid 1362,GEOGRAPHY*NAME_CLASS*U,Bayeux,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-08,AVENOZA,,,,,,,Bayeux
BITECA geoid 1363,GEOGRAPHY*NAME_CLASS*U,Cremona,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-08,AVENOZA,,,,,,,Cremona
BITECA geoid 1364,GEOGRAPHY*NAME_CLASS*U,Salerno,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-08,AVENOZA,2001-01-02,AVENOZA,,,,,Salerno
BITECA geoid 1365,GEOGRAPHY*NAME_CLASS*U,Arezzo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-08,AVENOZA,,,,,,,Arezzo
BITECA geoid 1366,GEOGRAPHY*NAME_CLASS*U,Stagira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-08,AVENOZA,,,,,,,Stagira
BITECA geoid 1367,GEOGRAPHY*NAME_CLASS*U,Fontainebleau,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-08,AVENOZA,,,,,,,Fontainebleau
BITECA geoid 1368,GEOGRAPHY*NAME_CLASS*U,Grècia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-10,AVENOZA,2013-04-13,AVENOZA,,,,,Grècia (nació)
BITECA geoid 1369,GEOGRAPHY*NAME_CLASS*U,Megalòpolis,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1368,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-04-10,AVENOZA,,,,,,,Megalòpolis
BITECA geoid 1370,GEOGRAPHY*NAME_CLASS*U,Guyenne,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1140,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-04,AVENOZA,,,,,,,Guyenne
BITECA geoid 1371,GEOGRAPHY*NAME_CLASS*U,Berlin,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1184,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-11,AVENOZA,2008-12-18,SORIANO,,,,,Berlin
BITECA geoid 1372,GEOGRAPHY*NAME_CLASS*U,Jesi,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-12,AVENOZA,,,,,,,Jesi
BITECA geoid 1373,GEOGRAPHY*NAME_CLASS*U,Parione,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-12,AVENOZA,,,,,,,Parione
BITECA geoid 1374,GEOGRAPHY*NAME_CLASS*U,Ascoli,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-12,AVENOZA,,,,,,,Ascoli
BITECA geoid 1375,GEOGRAPHY*NAME_CLASS*U,Nájera,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-12,AVENOZA,,,,,,,Nájera
BITECA geoid 1376,GEOGRAPHY*NAME_CLASS*U,Luna,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-12,AVENOZA,,,,,,,Luna
BITECA geoid 1377,GEOGRAPHY*NAME_CLASS*U,Eire,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-17,AVENOZA,2008-12-18,SORIANO,,,,,Eire (nació)
BITECA geoid 1378,GEOGRAPHY*NAME_CLASS*U,Jerusalem,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-17,AVENOZA,,,,,,,Jerusalem
BITECA geoid 1379,GEOGRAPHY*NAME_CLASS*U,United Kingdom,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-17,AVENOZA,2008-12-18,SORIANO,,,,,United Kingdom (nació)
BITECA geoid 1380,GEOGRAPHY*NAME_CLASS*U,Jaca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-26,AVENOZA,,,,,,,Jaca
BITECA geoid 1381,GEOGRAPHY*NAME_CLASS*U,Xipre,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-26,AVENOZA,,,,,,,Xipre (illa / illes)
BITECA geoid 1382,GEOGRAPHY*NAME_CLASS*U,Estella,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-26,AVENOZA,,,,,,,Estella
BITECA geoid 1383,GEOGRAPHY*NAME_CLASS*U,Fraga,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-26,AVENOZA,,,,,,,Fraga
BITECA geoid 1384,GEOGRAPHY*NAME_CLASS*I,Sardegna,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-26,AVENOZA,2012-02-08,AVENOZA,,,,,Sardenya
BITECA geoid 1385,GEOGRAPHY*NAME_CLASS*U,Brugge,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-26,AVENOZA,2008-12-18,SORIANO,,,,,Brugge
BITECA geoid 1386,GEOGRAPHY*NAME_CLASS*U,Salt,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-26,AVENOZA,,,,,,,Salt
BITECA geoid 1387,GEOGRAPHY*NAME_CLASS*U,Terol,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-26,AVENOZA,,,,,,,Terol
BITECA geoid 1388,GEOGRAPHY*NAME_CLASS*U,L’Alguer,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-27,AVENOZA,2022-09-16,SORIANO,,,,,L’Alguer
BITECA geoid 1389,GEOGRAPHY*NAME_CLASS*C,Constantinoble,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-11-27,AVENOZA,2013-04-13,AVENOZA,,,,,Istanbul
BITECA geoid 1390,GEOGRAPHY*NAME_CLASS*U,Sagunt,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-12-15,AVENOZA,2022-09-16,SORIANO,,,,,Sagunt
BITECA geoid 1393,GEOGRAPHY*NAME_CLASS*U,Troia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-07-05,AVENOZA,,,,,,,Troia (regne)
BITECA geoid 1394,GEOGRAPHY*NAME_CLASS*U,Cartago,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-07-05,AVENOZA,2024-05-06,TRIADO,,,,,Cartago
BITECA geoid 1395,GEOGRAPHY*NAME_CLASS*U,Israel,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-07-05,AVENOZA,,,,,,,Israel (regne)
BITECA geoid 1397,GEOGRAPHY*NAME_CLASS*U,Senyoriu d’Iniesta,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-16,AVENOZA,2024-05-16,SORIANO,,,,,Senyoriu d’Iniesta (Altres)
BITECA geoid 1398,GEOGRAPHY*NAME_CLASS*U,Comtat de Cangas y Tineo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-16,AVENOZA,2024-05-16,SORIANO,,,,,Comtat de Cangas y Tineo (comtat)
BITECA geoid 1399,GEOGRAPHY*NAME_CLASS*U,Comtat d’Alburquerque,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-16,AVENOZA,2024-05-16,SORIANO,,,,,Comtat d’Alburquerque (comtat)
BITECA geoid 1400,GEOGRAPHY*NAME_CLASS*U,Calataiud,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-16,AVENOZA,2024-05-17,TRIADO,,,,,Calataiud
BITECA geoid 1401,GEOGRAPHY*NAME_CLASS*U,Tiana,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-18,AVENOZA,,,,,,,Tiana
BITECA geoid 1402,GEOGRAPHY*NAME_CLASS*U,Sant Joan de les Abadesses,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-18,AVENOZA,,,,,,,Sant Joan de les Abadesses
BITECA geoid 1403,GEOGRAPHY*NAME_CLASS*U,Andria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04-20,AVENOZA,,,,,,,Andria
BITECA geoid 1404,GEOGRAPHY*NAME_CLASS*U,Manresana,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BITECA geoid 1405,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-14,AVENOZA,,,,,,,Manresana
BITECA geoid 1405,GEOGRAPHY*NAME_CLASS*U,Garrigues,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-14,AVENOZA,1995-05-14,AVENOZA,,,,,Garrigues (comarca)
BITECA geoid 1406,GEOGRAPHY*NAME_CLASS*U,Alacant,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-16,AVENOZA,,,,,,,Alacant
BITECA geoid 1407,GEOGRAPHY*NAME_CLASS*U,Artés,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-26,AVENOZA,,,,,,,Artés
BITECA geoid 1408,GEOGRAPHY*NAME_CLASS*U,Badalona,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-27,AVENOZA,,,,,,,Badalona
BITECA geoid 1409,GEOGRAPHY*NAME_CLASS*U,Monestir de Sant Jeroni de la Murtra,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-27,AVENOZA,2024-05-17,TRIADO,,,,,Monestir de Sant Jeroni de la Murtra (Altres)
BITECA geoid 1410,GEOGRAPHY*NAME_CLASS*U,Sant Iscle de Colltort,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-06-03,AVENOZA,,,,,,,Sant Iscle de Colltort
BITECA geoid 1411,GEOGRAPHY*NAME_CLASS*U,Maestrat,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10-28,AVENOZA,,,,,,,Maestrat (comarca)
BITECA geoid 1412,GEOGRAPHY*NAME_CLASS*U,Forcall,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10-28,AVENOZA,,,,,,,Forcall
BITECA geoid 1413,GEOGRAPHY*NAME_CLASS*U,Catí,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10-28,AVENOZA,,,,,,,Catí
BITECA geoid 1414,GEOGRAPHY*NAME_CLASS*U,San Nicola in Carcere,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1073,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q2145580,,,,,,,,,,,,,,,,1995-10-29,AVENOZA,2024-02-23,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q2145580,,2024-02-23,San Nicola in Carcere (Altres)
BITECA geoid 1415,GEOGRAPHY*NAME_CLASS*U,Capri,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-13,AVENOZA,,,,,,,Capri
BITECA geoid 1416,GEOGRAPHY*NAME_CLASS*U,Lebrija,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-14,AVENOZA,,,,,,,Lebrija
BITECA geoid 1417,GEOGRAPHY*NAME_CLASS*U,Pollença,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-17,AVENOZA,1996-09-17,AVENOZA,,,,,Pollença
BITECA geoid 1419,GEOGRAPHY*NAME_CLASS*U,Urbino,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-29,AVENOZA,,,,,,,Urbino
BITECA geoid 1421,GEOGRAPHY*NAME_CLASS*U,Villalonga,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*S,,BITECA geoid 1142,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-02-24,AVENOZA,2024-04-05,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q356832,,2024-04-05,Villalonga
BITECA geoid 1422,GEOGRAPHY*NAME_CLASS*U,Carinyena,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03-29,AVENOZA,,,,,,,Carinyena
BITECA geoid 1423,GEOGRAPHY*NAME_CLASS*U,Andilla,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04-05,AVENOZA,1996-04-05,AVENOZA,,,,,Andilla
BITECA geoid 1424,GEOGRAPHY*NAME_CLASS*U,Casp,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04-05,AVENOZA,,,,,,,Casp
