GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITAGAP geoid 5991,GEOGRAPHY*NAME_CLASS*U,Freguesia de Santa Maria de Sabonha,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-28,SHARRER,2024-01-15,ASKINS,,,,,Freguesia de Santa Maria de Sabonha (freguesia - paróquia civil)
BITAGAP geoid 5992,GEOGRAPHY*NAME_CLASS*U,Ponte da Romeira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3969,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-14,ASKINS,2024-03-05,ASKINS,,,,,Ponte da Romeira
BITAGAP geoid 5993,GEOGRAPHY*NAME_CLASS*U,Julgado de Coura,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*JUL,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2882,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-14,ASKINS,2024-01-17,ASKINS,,,,,Julgado de Coura (julgado)
BITAGAP geoid 5996,GEOGRAPHY*NAME_CLASS*U,Cortes de Beringel,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-14,SHARRER,,,,,,,Cortes de Beringel
BITAGAP geoid 5997,GEOGRAPHY*NAME_CLASS*U,Mata das Fontes,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4432,,,,,,,,,,,,,,,,,,,BITAGAP subid 1600,,,,,,,,2021-04-15,ASKINS,2024-03-05,ASKINS,,,,,Mata das Fontes (mata - floresta)
BITAGAP geoid 5998,GEOGRAPHY*NAME_CLASS*U,Aldeia de Santa Maria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6701,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-18,ASKINS,2024-04-20,SCHAFFER,,,,,Aldeia de Santa Maria
BITAGAP geoid 5999,GEOGRAPHY*NAME_CLASS*U,Julgado de Gojim,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*JUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-18,ASKINS,2024-01-17,ASKINS,,,,,Julgado de Gojim (julgado)
BITAGAP geoid 6000,GEOGRAPHY*NAME_CLASS*U,Campeã,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4111,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-18,ASKINS,2024-07-07,SCHAFFER,,,,,Campeã
BITAGAP geoid 6001,GEOGRAPHY*NAME_CLASS*U,Santo Aleixo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6724,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-18,ASKINS,2024-07-07,SCHAFFER,,,,,Santo Aleixo
BITAGAP geoid 6002,GEOGRAPHY*NAME_CLASS*U,Espesandeira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5210,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-22,ASKINS,2024-01-30,ASKINS,,,,,Espesandeira
BITAGAP geoid 6003,GEOGRAPHY*NAME_CLASS*U,A-do Estribeira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5210,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-22,ASKINS,2024-01-30,ASKINS,,,,,A-do Estribeira
BITAGAP geoid 6004,GEOGRAPHY*NAME_CLASS*U,Mata de Alenquer,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,GEOGRAPHY*RELATED_GEOCLASS*MES,,BITAGAP geoid 4740,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-22,ASKINS,2024-01-15,ASKINS,,,,,Mata de Alenquer (mata - floresta)
BITAGAP geoid 6005,GEOGRAPHY*NAME_CLASS*U,Labrugueira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5210,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-22,ASKINS,2024-01-30,ASKINS,,,,,Labrugueira
BITAGAP geoid 6006,GEOGRAPHY*NAME_CLASS*U,Monte do Trigo,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*HER,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6698,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-02,ASKINS,2024-07-20,SCHAFFER,,,,,Monte do Trigo (herdade)
BITAGAP geoid 6007,GEOGRAPHY*NAME_CLASS*U,Galeira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4432,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-04,ASKINS,2024-01-30,ASKINS,,,,,Galeira
BITAGAP geoid 6008,GEOGRAPHY*NAME_CLASS*U,Pedreira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*LUG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-04,SHARRER,2024-07-20,SCHAFFER,,,,,Pedreira (lugar - local)
BITAGAP geoid 6009,GEOGRAPHY*NAME_CLASS*U,Casével,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2862,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-13,SHARRER,2024-07-20,SCHAFFER,,,,,Casével
BITAGAP geoid 6010,GEOGRAPHY*NAME_CLASS*U,Loumão,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2851,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-13,SHARRER,,,,,,,Loumão
BITAGAP geoid 6011,GEOGRAPHY*NAME_CLASS*U,Freguesia de Vale de Azares,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2871,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-13,ASKINS,2024-07-20,SCHAFFER,,,,,Freguesia de Vale de Azares (freguesia - paróquia civil)
BITAGAP geoid 6012,GEOGRAPHY*NAME_CLASS*U,Quinta de Vale de Azares,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*QUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-13,ASKINS,2024-01-15,ASKINS,,,,,Quinta de Vale de Azares (quinta)
BITAGAP geoid 6013,GEOGRAPHY*NAME_CLASS*U,Ulgoso,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-20,ASKINS,2024-01-30,ASKINS,,,,,Ulgoso
BITAGAP geoid 6014,GEOGRAPHY*NAME_CLASS*U,Termo de Viana do Alentejo,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*TERMO,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2869,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-21,ASKINS,2024-01-18,ASKINS,,,,,Termo de Viana do Alentejo (termo)
BITAGAP geoid 6015,GEOGRAPHY*NAME_CLASS*U,Quinta do Murganha,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*QUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-21,ASKINS,2024-01-15,ASKINS,,,,,Quinta do Murganha (quinta)
BITAGAP geoid 6016,GEOGRAPHY*NAME_CLASS*U,Celorico [sem discriminar],,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*MES?,,BITAGAP geoid 2524,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-22,ASKINS,2024-07-20,SCHAFFER,,,,,Celorico [sem discriminar]
BITAGAP geoid 6017,GEOGRAPHY*NAME_CLASS*U,Torre [Tavares],,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4403,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-24,ASKINS,2024-01-30,ASKINS,,,,,Torre [Tavares]
BITAGAP geoid 6018,GEOGRAPHY*NAME_CLASS*U,terra de Zurara,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*TERRA,,,GEOGRAPHY*RELATED_GEOCLASS*MES,,BITAGAP geoid 3802,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-24,ASKINS,2024-07-20,SCHAFFER,,,,,terra de Zurara (terra)
BITAGAP geoid 6019,GEOGRAPHY*NAME_CLASS*U,Bailão,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,termo de,BITAGAP geoid 1409,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-01,ASKINS,,,,,,,Bailão
BITAGAP geoid 6020,GEOGRAPHY*NAME_CLASS*U,Mosteiro de Chelas,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 5209,,,,,,,,,,,,,,,,,,BITAGAP insid 3246,,,,,,,,,2021-06-05,ASKINS,2024-01-10,ASKINS,,,,,Mosteiro de Chelas (mosteiro - convento)
BITAGAP geoid 6021,GEOGRAPHY*NAME_CLASS*U,Malveira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-05,ASKINS,,,,,,,Malveira
BITAGAP geoid 6022,GEOGRAPHY*NAME_CLASS*U,Freguesia de Santa Maria de Resende,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LP,,BITAGAP geoid 2707,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-08,ASKINS,2024-01-15,ASKINS,,,,,Freguesia de Santa Maria de Resende (freguesia - paróquia civil)
BITAGAP geoid 6023,GEOGRAPHY*NAME_CLASS*U,Quinta (que chamam) Resende,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*QUI,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6022,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-08,ASKINS,2024-01-15,ASKINS,,,,,Quinta (que chamam) Resende (quinta)
BITAGAP geoid 6024,GEOGRAPHY*NAME_CLASS*U,Termo de Aljustré,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*TERMO,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2979,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-10,ASKINS,2024-01-18,ASKINS,,,,,Termo de Aljustré (termo)
BITAGAP geoid 6025,GEOGRAPHY*NAME_CLASS*U,Esparregal,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4807,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-12,ASKINS,2024-01-31,ASKINS,,,,,Esparregal
BITAGAP geoid 6026,GEOGRAPHY*NAME_CLASS*U,País Vasco,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-17,SHARRER,2024-01-31,ASKINS,,,,,País Vasco (região)
BITAGAP geoid 6027,GEOGRAPHY*NAME_CLASS*U,Comarca de Campo de Ourique,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*COMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-22,ASKINS,2024-01-15,ASKINS,,,,,Comarca de Campo de Ourique (comarca)
BITAGAP geoid 6028,GEOGRAPHY*NAME_CLASS*U,Alpiarça,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-22,ASKINS,2024-07-06,SCHAFFER,,,,,Alpiarça
BITAGAP geoid 6029,GEOGRAPHY*NAME_CLASS*U,Mata de Alpiarça,?,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*MA,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1600,,,,,,,,2021-06-22,ASKINS,2024-01-16,ASKINS,,,,,Mata de Alpiarça (mata - floresta)
BITAGAP geoid 6030,GEOGRAPHY*NAME_CLASS*U,Lezíria do Alfoveral,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*LEZ,,,GEOGRAPHY*RELATED_GEOCLASS*LO,'acima de',BITAGAP geoid 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-23,ASKINS,2024-01-13,ASKINS,,,,,Lezíria do Alfoveral (lezíria)
BITAGAP geoid 6032,GEOGRAPHY*NAME_CLASS*U,Reguengo da Vide,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-25,ASKINS,2024-01-15,ASKINS,,,,,Reguengo da Vide (reguengo)
BITAGAP geoid 6033,GEOGRAPHY*NAME_CLASS*U,Quinta de Azeitão,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*QUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-28,ASKINS,2024-01-15,ASKINS,,,,,Quinta de Azeitão (quinta)
BITAGAP geoid 6034,GEOGRAPHY*NAME_CLASS*U,Aldeia Galega [Almeirim],,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-29,ASKINS,2024-01-14,ASKINS,,,,,Aldeia Galega [Almeirim]
BITAGAP geoid 6035,GEOGRAPHY*NAME_CLASS*U,Freguesia de Santa Maria de Oliveira,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 4642,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-04,SCHAFFER,2024-07-20,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://pt.wikipedia.org/wiki/Santa_Maria_de_Oliveira,,2021-06-12,Freguesia de Santa Maria de Oliveira (freguesia - paróquia civil)
BITAGAP geoid 6036,GEOGRAPHY*NAME_CLASS*U,Provincia de Ourense,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*P,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1035,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-04,SCHAFFER,2024-07-20,SCHAFFER,,,,,Provincia de Ourense (província)
BITAGAP geoid 6037,GEOGRAPHY*NAME_CLASS*U,Santa Maria de Barxelas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6036,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 13883,,,,,,,,,,,,,,,,,,,2021-07-04,SCHAFFER,2024-07-20,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://cantigas.fcsh.unl.pt/lugar.asp?cdlug=90&pv=sim,,2021-06-12,Santa Maria de Barxelas
BITAGAP geoid 6038,GEOGRAPHY*NAME_CLASS*U,Ría de Pontevedra,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*RIA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6039,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 23030,,,,,,,,,,,,,,,,,,,2021-07-04,SCHAFFER,2024-07-20,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/ꝚC3%ADa_de_Pontevedra,,2021-06-06,Ría de Pontevedra (ria)
BITAGAP geoid 6039,GEOGRAPHY*NAME_CLASS*U,Província de Pontevedra,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*P,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1440,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BITAGAP bibid 23030,,,,,,,,,,,,,,,,,,,2021-07-04,SCHAFFER,2024-07-20,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Provincia_de_Pontevedra,,2021-06-30,Província de Pontevedra (província)
BITAGAP geoid 6040,GEOGRAPHY*NAME_CLASS*U,Soveral,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*LUG,,,,,,,,,,,,,BITAGAP bibid 13883,,,,,,,,,,,,,,,,,,,2021-07-04,SCHAFFER,2021-07-05,SHARRER,UNIVERSAL*INTERNET_CLASS*URL,https://cantigas.fcsh.unl.pt/lugar.asp?cdlug=118&pv=sim,,2021-07-04,Soveral (lugar - local)
BITAGAP geoid 6041,GEOGRAPHY*NAME_CLASS*U,Serra de Penafirme,,,,,,,GEOGRAPHY*CLASS*T,GEOGRAPHY*TYPE*B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-05,ASKINS,2024-01-31,ASKINS,,,,,Serra de Penafirme (monte - serra)
BITAGAP geoid 6042,GEOGRAPHY*NAME_CLASS*U,Maceira,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 3391,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-05,ASKINS,2024-01-31,ASKINS,,,,,Maceira
BITAGAP geoid 6043,GEOGRAPHY*NAME_CLASS*U,Freguesia de Tenões,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,,,,,,,,,,,,,,,,,,,,,,,,,,Freguesía antiga.,,2021-07-11,SCHAFFER,2024-07-20,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://pt.wikipedia.org/wiki/Ten%C3%B5es,,2021-07-01,Freguesia de Tenões (freguesia - paróquia civil)
BITAGAP geoid 6044,GEOGRAPHY*NAME_CLASS*U,Concelho de Santa Marinha,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-24,ASKINS,2024-01-16,ASKINS,,,,,Concelho de Santa Marinha (concelho - município)
BITAGAP geoid 6045,GEOGRAPHY*NAME_CLASS*U,Cidade do Vaticano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1012,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-25,SCHAFFER,2024-07-20,SCHAFFER,,,,,Cidade do Vaticano
BITAGAP geoid 6046,GEOGRAPHY*NAME_CLASS*U,Assis,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1036,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-25,SCHAFFER,2021-07-25,SCHAFFER,,,,,Assis
BITAGAP geoid 6047,GEOGRAPHY*NAME_CLASS*U,Terras da Ordem de Santiago [nas Alcáçovas],,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*TERRA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1060,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-26,ASKINS,2024-01-29,ASKINS,,,,,Terras da Ordem de Santiago [nas Alcáçovas] (terra)
BITAGAP geoid 6048,GEOGRAPHY*NAME_CLASS*U,Terras da Ordem de Santiago [em Montemor-o-Novo],,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*TERRA,,,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1352,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-26,ASKINS,2024-01-29,ASKINS,,,,,Terras da Ordem de Santiago [em Montemor-o-Novo] (terra)
BITAGAP geoid 6049,GEOGRAPHY*NAME_CLASS*U,Tortosa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-26,ASKINS,2024-01-31,ASKINS,,,,,Tortosa
BITAGAP geoid 6051,GEOGRAPHY*NAME_CLASS*U,Reguengo de Beja,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-26,ASKINS,2024-01-15,ASKINS,,,,,Reguengo de Beja (reguengo)
BITAGAP geoid 6052,GEOGRAPHY*NAME_CLASS*U,Arraial de sobre a Codiceira,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*LUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-27,ASKINS,2024-01-31,ASKINS,,,,,Arraial de sobre a Codiceira (lugar - local)
BITAGAP geoid 6053,GEOGRAPHY*NAME_CLASS*U,Mosteiro de São Salvador de Bouças,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*M,41.186667,-8.683889,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 2258,,,,,,,,,,,,,,,,,,BITAGAP insid 5423,BITAGAP subid 1483,,,,,,,,2021-08-08,SCHAFFER,2022-07-23,ASKINS,,,,,Mosteiro de São Salvador de Bouças (mosteiro - convento)
BITAGAP geoid 6054,GEOGRAPHY*NAME_CLASS*U,Basílica de São Pedro,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*I,41.902222,12.453333,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6045,,,,,,,,,,,,,,,,,,BITAGAP insid 8192,BITAGAP subid 1483,,,,,,,,2021-08-08,SCHAFFER,2021-08-15,SCHAFFER,,,,,Basílica de São Pedro (igreja - sé)
BITAGAP geoid 6055,GEOGRAPHY*NAME_CLASS*U,Freguesia de Real,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,41.557778,-8.443333,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1005,,,,,,,,,,,,,,,,,,,,,,,,,"Freguesía antiga, extinta em 2013; agora faz parte da União das Freguesias de Real, Dume e Semelhe.",,2021-08-08,SCHAFFER,2024-07-20,SCHAFFER,,,,,Freguesia de Real (freguesia - paróquia civil)
BITAGAP geoid 6056,GEOGRAPHY*NAME_CLASS*U,Capela de São Frutuoso de Montélios,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*H,41.560278,-8.438611,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 6055,,,,,,,,,,,,,,,,,,BITAGAP insid 8195,BITAGAP subid 1524,,,,,,,,2021-08-08,SCHAFFER,2021-08-15,SCHAFFER,,,,,Capela de São Frutuoso de Montélios (capela)
BITAGAP geoid 6057,GEOGRAPHY*NAME_CLASS*U,Basílica de Santa Eulália de Mérida,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*I,38.920648,-6.342161,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1174,,,,,,,,BITAGAP bibid 22953,,,Q5722039,,,,,,,BITAGAP insid 8196,BITAGAP subid 1524,,,,,,,,2021-08-08,SCHAFFER,2021-08-08,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q5722039,,2021-07-10,Basílica de Santa Eulália de Mérida (igreja - sé)
BITAGAP geoid 6058,GEOGRAPHY*NAME_CLASS*U,"Igreja de Bom Jesus de Bouças, Matosinhos",,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*I,41.186667,-8.683889,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1160,,,,,,,,,,,,,,,,,,BITAGAP insid 8194,BITAGAP subid 1524,,,,,,,,2021-08-08,SCHAFFER,2021-08-15,SCHAFFER,,,,,"Igreja de Bom Jesus de Bouças, Matosinhos (igreja - sé)"
BITAGAP geoid 6059,GEOGRAPHY*NAME_CLASS*U,Freguesia de São Vítor,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*FREG,41.555,-8.41,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1005,,,,,,,,BITAGAP bibid 22953,,,Q1013105,,,,,,,BITAGAP insid 8197,BITAGAP subid 1420,,,,,,,,2021-08-08,SCHAFFER,2024-07-20,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1013105,,2021-08-07,Freguesia de São Vítor (freguesia - paróquia civil)
BITAGAP geoid 6060,GEOGRAPHY*NAME_CLASS*U,Igreja de São Vítor,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*I,41° 33? 10? N,8° 24? 48? O,GEOGRAPHY*RELATED_GEOCLASS*LO,,BITAGAP geoid 1005,,,,,,,,,,,,,,,,,,BITAGAP insid 8197,,,,,,,,,2021-08-08,SCHAFFER,2022-07-25,ASKINS,,,,,Igreja de São Vítor (igreja - sé)
