INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITAGAP insid 8265,INSTITUTIONS*NAME_CLASS*U,Mosteiro do Salvador,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 6212,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5224,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-09,ASKINS,2024-01-26,ASKINS,,,,,Vila Cova de Sandim: Mosteiro do Salvador
BITAGAP insid 8267,INSTITUTIONS*NAME_CLASS*U,Mosteiro de Santa Maria,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*7,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 6213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-09,ASKINS,2024-01-26,ASKINS,,,,,Tarouquela: Mosteiro de Santa Maria
BITAGAP insid 8269,INSTITUTIONS*NAME_CLASS*U,Hospital e Casa de Oração de Santa Maria Anunciada,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 5518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-28,ASKINS,2024-01-26,ASKINS,,,,,Termo de Setúbal (termo): Hospital e Casa de Oração de Santa Maria Anunciada
BITAGAP insid 8270,INSTITUTIONS*NAME_CLASS*U,Igreja da Colegiada de Santa Cruz do Castelo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*31,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1001,,,,,,,,,,,,,,,,,BITAGAP bibid 12951,"345, 368-90, 623, 641-49, 664, 672-83, 726-29, 741","259-60, 273-80, 472, 492, 494-95, 512-21, 561	",,,,,,,,,BITAGAP subid 1483,,,,,,,,2022-11-05,ASKINS,2024-07-21,SCHAFFER,,,,,Lisboa: Igreja da Colegiada de Santa Cruz do Castelo
BITAGAP insid 8272,INSTITUTIONS*NAME_CLASS*U,Real Mesa Censória,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CIVI,INSTITUTIONS*TYPE*16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,SHARRER,2024-01-26,ASKINS,,,,,Real Mesa Censória
BITAGAP insid 8273,INSTITUTIONS*NAME_CLASS*U,Povolide [Casa],,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*PART,INSTITUTIONS*TYPE*25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-13,ASKINS,2024-05-06,SCHAFFER,,,,,Povolide [Casa]
BITAGAP insid 8274,INSTITUTIONS*NAME_CLASS*U,Província do Carmo,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,em Portugal,,,,1423,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1420,,,,,,,,2022-11-13,ASKINS,2024-01-26,ASKINS,UNIVERSAL*INTERNET_CLASS*URL,https://digitarq.arquivos.pt/details?id=1462578,história da Província,2022-11-13,Província do Carmo
BITAGAP insid 8275,INSTITUTIONS*NAME_CLASS*U,Hospital de São João,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-15,ASKINS,2024-01-26,ASKINS,,,,,Portel: Hospital de São João
BITAGAP insid 8276,INSTITUTIONS*NAME_CLASS*U,Provedoria e Junta da Real Fazenda do Funchal,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CIVI,INSTITUTIONS*TYPE*16,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-15,ASKINS,2024-01-25,ASKINS,,,,,Provedoria e Junta da Real Fazenda do Funchal
BITAGAP insid 8277,INSTITUTIONS*NAME_CLASS*U,Colegiada de Nossa Senhora da Assunção de Marvila,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*31,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1483,,,,,,,,2022-11-15,ASKINS,2024-06-30,SCHAFFER,,,,,Santarém: Colegiada de Nossa Senhora da Assunção de Marvila
BITAGAP insid 8278,INSTITUTIONS*NAME_CLASS*U,Comuna de Mouros de Alenquer,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CIVI,INSTITUTIONS*TYPE*24,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1359,,,,,,,,,,,,,,,,,BITAGAP bibid 12630,,"41, 56, 199",,,,,,,,,BITAGAP subid 1292,,,,,,,,2022-12-07,SCHAFFER,2024-01-22,ASKINS,,,,,Comuna de Mouros de Alenquer
BITAGAP insid 8279,INSTITUTIONS*NAME_CLASS*U,Hospital de Santa Maria das Virtudes,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2033,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 1080,,,,,,,,BITAGAP bibid 23930,1,274,,,,,,,,,BITAGAP subid 1609,,,,,,,,2022-12-10,SCHAFFER,2022-12-10,SCHAFFER,,,,,Aveiras de Baixo: Hospital de Santa Maria das Virtudes
BITAGAP insid 8280,INSTITUTIONS*NAME_CLASS*U,Hospital de Santa Clara,,1295,,,,Cruz (1973),,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 5828,,,,,,,,,,,,,,,,,BITAGAP bibid 23931,1,337-38,,,,,,,,,BITAGAP subid 1500,,,,,,,,2022-12-10,SCHAFFER,2022-12-10,SCHAFFER,,,,,Termo do Porto (termo): Hospital de Santa Clara
BITAGAP insid 8281,INSTITUTIONS*NAME_CLASS*U,Hospital-Albergaria do Santo Espírito,,1443,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1443,,,,Cruz (1973),INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 5828,,,,,,,,,,,,,,,,,BITAGAP bibid 23931,1,338-39,,,,,,,,,BITAGAP subid 1609,,,,,,,,2022-12-10,SCHAFFER,,,,,,,Termo do Porto (termo): Hospital-Albergaria do Santo Espírito
BITAGAP insid 8282,INSTITUTIONS*NAME_CLASS*U,Hospital de Santa Maria Rocamador,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 5828,,,,,,,,,,,,,,,,,BITAGAP bibid 23931,1,"336-38, 342",,,,,,,,,BITAGAP subid 1609,,,,,,,,2022-12-10,SCHAFFER,2022-12-14,SHARRER,,,,,Termo do Porto (termo): Hospital de Santa Maria Rocamador
BITAGAP insid 8283,INSTITUTIONS*NAME_CLASS*U,Hospital de Nossa Senhora da Cadeia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1058,,,,,,,,,,,,,,,,,BITAGAP bibid 23932,1,354-55,,,,,,,,,BITAGAP subid 1609,,,,,,,,2022-12-10,SCHAFFER,,,,,,,Tomar: Hospital de Nossa Senhora da Cadeia
BITAGAP insid 8284,INSTITUTIONS*NAME_CLASS*U,Gafaria de Tomar,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1058,,,,,,,,,,,,,,,,,BITAGAP bibid 23932,1,354-55,,,,,,,,,BITAGAP subid 1609,,,,,,,,2022-12-10,SCHAFFER,,,,,,,Gafaria de Tomar
BITAGAP insid 8285,INSTITUTIONS*NAME_CLASS*U,Hospital de Nossa Senhora da Graça,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1058,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,successor do,BITAGAP insid 8283,,,,,,,,BITAGAP bibid 23932,1,"354-55, 368",,,,,,,,,BITAGAP subid 1609,,,,,,,,2022-12-10,SCHAFFER,2024-05-06,SCHAFFER,,,,,Tomar: Hospital de Nossa Senhora da Graça
BITAGAP insid 8286,INSTITUTIONS*NAME_CLASS*U,Hospital de Santa Cruz,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1058,,,,,,,,,,,,,,,,,BITAGAP bibid 23932,1,354-55,,,,,,,,,BITAGAP subid 1609,,,,,,,,2022-12-10,SCHAFFER,,,,,,,Tomar: Hospital de Santa Cruz
BITAGAP insid 8287,INSTITUTIONS*NAME_CLASS*U,Albergaria do Espírito Santo,,,,,,SIPA,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1320,,,,SIPA,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1359,,,,,,,INSTITUTIONS*RELATED_INSCLASS*MES,,BITAGAP insid 7947,,,,,,,,BITAGAP bibid 5793,1,"535, 540-41",IPA.00006614,,,,,,,,BITAGAP subid 1610,,,,,,,,2022-12-11,SCHAFFER,2024-06-13,SCHAFFER,UNIVERSAL*INTERNET_CLASS*URL,http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=6614,cronologia,2024-05-06,Alenquer: Albergaria do Espírito Santo
BITAGAP insid 8288,INSTITUTIONS*NAME_CLASS*U,Hospital dos Inocentes,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BITAGAP geoid 1017,,1321,,,,Lopes (1973),INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1017,,,,,,,,,,,,,,,,,BITAGAP bibid 5793,,536-39,,,,,,,BITAGAP bioid 1609,,BITAGAP subid 1500,,,,,,,,2022-12-11,SCHAFFER,2022-12-11,SCHAFFER,,,,,Santarém: Hospital dos Inocentes
BITAGAP insid 8289,INSTITUTIONS*NAME_CLASS*U,Santa Maria A Nova,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1360,ca.,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*18,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1565,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5222,,,,,,,,BITAGAP bibid 23985,,"707, 709",,,,,,,,,,,,,,,,,2022-12-19,SHARRER,2022-12-19,SHARRER,,,,,Lugo: Santa Maria A Nova
BITAGAP insid 8290,INSTITUTIONS*NAME_CLASS*U,Confraría de San Xoán Bautista de Pontevedra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Confraría de San Xoán Bautista de Pontevedra
BITAGAP insid 8291,INSTITUTIONS*NAME_CLASS*U,Confraria dos Homens Bons de Beja,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1016,,,,,,,,,,,,,,,,,BITAGAP bibid 4086,5,13,2,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Confraria dos Homens Bons de Beja
BITAGAP insid 8292,INSTITUTIONS*NAME_CLASS*U,Confraia da Mercê de Coimbra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Confraia da Mercê de Coimbra
BITAGAP insid 8293,INSTITUTIONS*NAME_CLASS*U,Confraria dos Homens Pretos de Setúbal,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2022-12-28,ASKINS,,,,,Confraria dos Homens Pretos de Setúbal
BITAGAP insid 8294,INSTITUTIONS*NAME_CLASS*U,Confraria do Corpo Santo dos Mareantes de Tavira,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1265,,,,,,,,,,,,,,,,,BITAGAP bibid 23988,,30-33,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Confraria do Corpo Santo dos Mareantes de Tavira
BITAGAP insid 8295,INSTITUTIONS*NAME_CLASS*U,Confraria da Misericórdia de Évora,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Confraria da Misericórdia de Évora
BITAGAP insid 8296,INSTITUTIONS*NAME_CLASS*U,Confraria do Hosptal do Espírito Santo de Portel,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1103,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 8297,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Confraria do Hosptal do Espírito Santo de Portel
BITAGAP insid 8297,INSTITUTIONS*NAME_CLASS*U,Hospital do Espírito Santo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1103,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 8296,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-23,ASKINS,,,,,,,Portel: Hospital do Espírito Santo
BITAGAP insid 8298,INSTITUTIONS*NAME_CLASS*U,Confraria de Santa Maria de Sá,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1069,,,,,,,,,,,,,,,,,BITAGAP bibid 23988,,29-30,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Aveiro: Confraria de Santa Maria de Sá
BITAGAP insid 8299,INSTITUTIONS*NAME_CLASS*U,Igreja de Santa Maria de Sá,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*3,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1069,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 8298,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Aveiro: Igreja de Santa Maria de Sá
BITAGAP insid 8300,INSTITUTIONS*NAME_CLASS*U,Hospital de Santa Maria de Sardoal,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*11,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1358,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5739,,,,,,,,,,,,,,,,,,,BITAGAP subid 1500,,,,,,,,2022-12-23,ASKINS,2022-12-28,ASKINS,,,,,Hospital de Santa Maria de Sardoal
BITAGAP insid 8301,INSTITUTIONS*NAME_CLASS*U,Confraria da Rendição dos Cativos Cristãos de Lisboa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1001,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5235,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Confraria da Rendição dos Cativos Cristãos de Lisboa
BITAGAP insid 8302,INSTITUTIONS*NAME_CLASS*U,Confraria de Santa Maria Madalena de Montemor-o-Velho,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1347,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5928,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Confraria de Santa Maria Madalena de Montemor-o-Velho
BITAGAP insid 8303,INSTITUTIONS*NAME_CLASS*U,Confraria de São Pedro da Gafanheira,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-23,ASKINS,2024-01-25,ASKINS,,,,,Ribeira de Vide: Confraria de São Pedro da Gafanheira
BITAGAP insid 8304,INSTITUTIONS*NAME_CLASS*U,Confraria de Bugalhos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 6248,,,,,,,,,,,,,,,,,BITAGAP bibid 4086,5,17,28,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-01-25,ASKINS,,,,,Freguesia de Bugalhos (freguesia - paróquia civil): Confraria de Bugalhos
BITAGAP insid 8305,INSTITUTIONS*NAME_CLASS*U,Confraria dos Homens-Bons de Ameixoeira,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2824,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-05-06,SCHAFFER,,,,,Freguesia de Ameixoeira (freguesia - paróquia civil): Confraria dos Homens-Bons de Ameixoeira
BITAGAP insid 8306,INSTITUTIONS*NAME_CLASS*U,Confraria dos Cavaleiros do Sabugal,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1062,,,,,,,,,,,,,,,,,BITAGAP bibid 4086,5,16,14,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,Confraria dos Cavaleiros do Sabugal
BITAGAP insid 8307,INSTITUTIONS*NAME_CLASS*U,Confraria dos Clérigos de Montemor-o-Velho,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1347,,,,,,,,,,,,,,,,,BITAGAP bibid 4086,5,16,12,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,Confraria dos Clérigos de Montemor-o-Velho
BITAGAP insid 8308,INSTITUTIONS*NAME_CLASS*U,Confraria dos Ovelheiros de Viana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,Viana do Alentejo: Confraria dos Ovelheiros de Viana
BITAGAP insid 8309,INSTITUTIONS*NAME_CLASS*U,Confraria dos Bacharéis da Sé de Coimbra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 3328,,,,,,,,BITAGAP bibid 4086,5,15,6,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,Confraria dos Bacharéis da Sé de Coimbra
BITAGAP insid 8310,INSTITUTIONS*NAME_CLASS*U,Confraria de São Domingos de Guimarães,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1010,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5276,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,Confraria de São Domingos de Guimarães
BITAGAP insid 8311,INSTITUTIONS*NAME_CLASS*U,Confraria de Santa Maria de São Bartolomeu de Coimbra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 5220,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,Confraria de Santa Maria de São Bartolomeu de Coimbra
BITAGAP insid 8312,INSTITUTIONS*NAME_CLASS*U,Confraria da Vera Cruz de Coimbra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,Confraria da Vera Cruz de Coimbra
BITAGAP insid 8313,INSTITUTIONS*NAME_CLASS*U,Confraria de Marnas,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1120,,,,,,,,,,,,,,,,,BITAGAP bibid 4086,5,17,23,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,Torres Novas: Confraria de Marnas
BITAGAP insid 8314,INSTITUTIONS*NAME_CLASS*U,Capela de São João,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*20,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 1006,,,,,,,,,,,,,,,,,,,BITAGAP subid 1555,,,,,,,,2022-12-27,ASKINS,2024-05-06,SCHAFFER,,,,,Coimbra: Capela de São João
BITAGAP insid 8315,INSTITUTIONS*NAME_CLASS*U,Confraria de Nossa Senhora da Graça de Santa Cruz de Coimbra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 1007,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 8314,,,,,,,,BITAGAP bibid 4086,5,15,4,,,,,,,,BITAGAP subid 1299,,,,,,,,2022-12-27,ASKINS,2024-04-21,SCHAFFER,,,,,Confraria de Nossa Senhora da Graça de Santa Cruz de Coimbra
BITAGAP insid 8316,INSTITUTIONS*NAME_CLASS*U,Confraria de São Marcos de Coimbra,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ECLESIÁSTICA,INSTITUTIONS*TYPE*34,INSTITUTIONS*RELATED_GEOCLASS*L,,BITAGAP geoid 2049,,,,,,,INSTITUTIONS*RELATED_INSCLASS*INR,,BITAGAP insid 3341,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27,ASKINS,2024-01-26,ASKINS,,,,,São Silvestre: Confraria de São Marcos de Coimbra
