FG qid,Lpt
https://database.factgrid.de/entity/Q360174,Santo António da Serra
https://database.factgrid.de/entity/Q360175,Santo António da Serra
https://database.factgrid.de/entity/Q360176,Santo António das Areias
https://database.factgrid.de/entity/Q360177,Santo António de Monforte
https://database.factgrid.de/entity/Q360178,Santo António de Nordestinho
https://database.factgrid.de/entity/Q360179,Santo António dos Cavaleiros e Frielas
https://database.factgrid.de/entity/Q360180,Santo António dos Olivais
https://database.factgrid.de/entity/Q360184,Santo Emilião
https://database.factgrid.de/entity/Q360185,Santo Espírito
https://database.factgrid.de/entity/Q360188,Santo Estêvão
https://database.factgrid.de/entity/Q360187,Santo Estêvão
https://database.factgrid.de/entity/Q360186,Santo Estêvão e Moita
https://database.factgrid.de/entity/Q360190,Santo Isidoro
https://database.factgrid.de/entity/Q360189,Santo Isidoro e Livração
https://database.factgrid.de/entity/Q360191,Santo Quintino
https://database.factgrid.de/entity/Q360193,Santo Tirso
https://database.factgrid.de/entity/Q360192,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães"
https://database.factgrid.de/entity/Q360194,Santo Varão
https://database.factgrid.de/entity/Q360195,Santos Evos
https://database.factgrid.de/entity/Q360196,Santulhão
https://database.factgrid.de/entity/Q360197,São Barnabé
https://database.factgrid.de/entity/Q360201,São Bartolomeu
https://database.factgrid.de/entity/Q360198,São Bartolomeu de Messines
https://database.factgrid.de/entity/Q360199,São Bartolomeu de Regatos
https://database.factgrid.de/entity/Q360200,São Bartolomeu do Outeiro e Oriola
https://database.factgrid.de/entity/Q360204,São Bento
https://database.factgrid.de/entity/Q360205,São Bento
https://database.factgrid.de/entity/Q360202,São Bento do Cortiço e Santo Estêvão
https://database.factgrid.de/entity/Q360203,São Bento do Mato
https://database.factgrid.de/entity/Q360206,São Bernardo
https://database.factgrid.de/entity/Q360210,São Brás
https://database.factgrid.de/entity/Q360211,São Brás
https://database.factgrid.de/entity/Q360208,São Brás de Alportel
https://database.factgrid.de/entity/Q360207,São Brás de Alportel
https://database.factgrid.de/entity/Q360209,São Brás e São Lourenço
https://database.factgrid.de/entity/Q360212,São Caetano
https://database.factgrid.de/entity/Q360213,São Caetano
https://database.factgrid.de/entity/Q360215,São Cipriano
https://database.factgrid.de/entity/Q360214,São Cipriano e Vil de Souto
https://database.factgrid.de/entity/Q360216,São Cosmado
https://database.factgrid.de/entity/Q360219,São Cristovão
https://database.factgrid.de/entity/Q360217,São Cristóvão de Mondim de Basto
https://database.factgrid.de/entity/Q360218,São Cristóvão de Nogueira
https://database.factgrid.de/entity/Q360220,São Domingos de Ana Loura
https://database.factgrid.de/entity/Q360221,São Domingos de Benfica
https://database.factgrid.de/entity/Q360222,São Domingos de Rana
https://database.factgrid.de/entity/Q360223,São Domingos e Vale de Água
https://database.factgrid.de/entity/Q360224,São Facundo e Vale das Mós
https://database.factgrid.de/entity/Q360226,São Félix
https://database.factgrid.de/entity/Q360225,São Félix da Marinha
https://database.factgrid.de/entity/Q360228,São Francisco
https://database.factgrid.de/entity/Q360227,São Francisco da Serra
https://database.factgrid.de/entity/Q360229,São Gens
https://database.factgrid.de/entity/Q360230,São Gião
https://database.factgrid.de/entity/Q360232,São Gonçalo
https://database.factgrid.de/entity/Q360231,São Gonçalo de Lagos
https://database.factgrid.de/entity/Q360233,São Gregório e Santa Justa
https://database.factgrid.de/entity/Q360234,São Jacinto
https://database.factgrid.de/entity/Q360236,São Joaninho
https://database.factgrid.de/entity/Q360235,São Joaninho (Castro Daire)
https://database.factgrid.de/entity/Q360262,São João
https://database.factgrid.de/entity/Q360238,São João Baptista
https://database.factgrid.de/entity/Q360239,São João Baptista
https://database.factgrid.de/entity/Q360237,São João Baptista
https://database.factgrid.de/entity/Q360240,São João da Boa Vista
https://database.factgrid.de/entity/Q360241,São João da Corveira
https://database.factgrid.de/entity/Q360242,São João da Fresta
https://database.factgrid.de/entity/Q360244,São João da Madeira
https://database.factgrid.de/entity/Q360243,São João da Madeira
https://database.factgrid.de/entity/Q360246,São João da Pesqueira
https://database.factgrid.de/entity/Q360245,São João da Pesqueira e Várzea de Trevões
https://database.factgrid.de/entity/Q360247,São João da Ribeira e Ribeira de São João
https://database.factgrid.de/entity/Q360248,São João da Serra (Oliveira de Frades)
https://database.factgrid.de/entity/Q360249,São João das Lampas e Terrugem
https://database.factgrid.de/entity/Q360250,São João de Areias
https://database.factgrid.de/entity/Q360251,São João de Fontoura
https://database.factgrid.de/entity/Q360252,São João de Loure e Frossos
https://database.factgrid.de/entity/Q360253,São João de Lourosa
https://database.factgrid.de/entity/Q360254,São João de Negrilhos
https://database.factgrid.de/entity/Q360255,São João de Rei
https://database.factgrid.de/entity/Q360256,São João de Tarouca
https://database.factgrid.de/entity/Q360257,São João de Vêr
https://database.factgrid.de/entity/Q360258,São João do Campo
https://database.factgrid.de/entity/Q360259,São João do Monte e Mosteirinho
https://database.factgrid.de/entity/Q360260,São João do Peso
https://database.factgrid.de/entity/Q360261,São João dos Caldeireiros
https://database.factgrid.de/entity/Q360266,São Jorge
https://database.factgrid.de/entity/Q360263,São Jorge da Beira
https://database.factgrid.de/entity/Q360264,São Jorge de Selho
https://database.factgrid.de/entity/Q360265,São Jorge e Ermelo
https://database.factgrid.de/entity/Q360268,São José
https://database.factgrid.de/entity/Q360267,São José da Lamarosa
https://database.factgrid.de/entity/Q360269,São Julião de Palácios e Deilão
https://database.factgrid.de/entity/Q360270,São Julião e Silva
https://database.factgrid.de/entity/Q360271,São Lourenço de Mamporcão e São Bento de Ana Loura
https://database.factgrid.de/entity/Q360272,São Lourenço de Ribapinhão
https://database.factgrid.de/entity/Q360273,São Lourenço do Bairro
https://database.factgrid.de/entity/Q360274,São Luís
https://database.factgrid.de/entity/Q360277,São Mamede
https://database.factgrid.de/entity/Q360275,São Mamede de Infesta e Senhora da Hora
https://database.factgrid.de/entity/Q360276,São Mamede de Ribatua
https://database.factgrid.de/entity/Q360278,São Manços e São Vicente do Pigeiro
https://database.factgrid.de/entity/Q360279,São Marcos da Ataboeira
https://database.factgrid.de/entity/Q360280,São Marcos da Serra
https://database.factgrid.de/entity/Q360295,São Martinho
https://database.factgrid.de/entity/Q360294,São Martinho
https://database.factgrid.de/entity/Q360281,São Martinho da Cortiça
https://database.factgrid.de/entity/Q360282,São Martinho da Gândara
https://database.factgrid.de/entity/Q360283,São Martinho das Amoreiras
https://database.factgrid.de/entity/Q360284,São Martinho das Chãs
https://database.factgrid.de/entity/Q360285,São Martinho das Moitas e Covas do Rio
https://database.factgrid.de/entity/Q360286,São Martinho de Angueira
https://database.factgrid.de/entity/Q360287,São Martinho de Antas e Paradela de Guiães
https://database.factgrid.de/entity/Q360288,São Martinho de Árvore e Lamarosa
https://database.factgrid.de/entity/Q360289,São Martinho de Mouros
https://database.factgrid.de/entity/Q360290,São Martinho de Sardoura
https://database.factgrid.de/entity/Q360291,São Martinho do Bispo e Ribeira de Frades
https://database.factgrid.de/entity/Q360292,São Martinho do Peso
https://database.factgrid.de/entity/Q360293,São Martinho do Porto
https://database.factgrid.de/entity/Q360297,São Mateus
https://database.factgrid.de/entity/Q360296,São Mateus da Calheta
https://database.factgrid.de/entity/Q360299,São Matias
https://database.factgrid.de/entity/Q360298,São Matias
https://database.factgrid.de/entity/Q360311,São Miguel
https://database.factgrid.de/entity/Q360300,São Miguel de Acha
https://database.factgrid.de/entity/Q360301,São Miguel de Machede
https://database.factgrid.de/entity/Q360302,São Miguel de Poiares
https://database.factgrid.de/entity/Q360303,São Miguel de Souto e Mosteirô
https://database.factgrid.de/entity/Q360304,São Miguel de Vila Boa
https://database.factgrid.de/entity/Q360306,São Miguel do Mato
https://database.factgrid.de/entity/Q360305,São Miguel do Mato
https://database.factgrid.de/entity/Q360307,São Miguel do Outeiro e Sabugosa
https://database.factgrid.de/entity/Q360308,"São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros"
https://database.factgrid.de/entity/Q360309,São Miguel do Rio Torto e Rossio ao Sul do Tejo
https://database.factgrid.de/entity/Q360310,"São Miguel, Santa Eufémia e Rabaçal"
https://database.factgrid.de/entity/Q360314,São Paio
https://database.factgrid.de/entity/Q360313,São Paio
https://database.factgrid.de/entity/Q360312,São Paio de Oleiros
https://database.factgrid.de/entity/Q360336,São Pedro
https://database.factgrid.de/entity/Q360337,São Pedro
https://database.factgrid.de/entity/Q360335,São Pedro
https://database.factgrid.de/entity/Q360334,São Pedro
https://database.factgrid.de/entity/Q360333,São Pedro
https://database.factgrid.de/entity/Q360332,São Pedro
https://database.factgrid.de/entity/Q360315,São Pedro da Cadeira
https://database.factgrid.de/entity/Q360316,São Pedro da Torre
https://database.factgrid.de/entity/Q360317,São Pedro de Agostém
https://database.factgrid.de/entity/Q360318,São Pedro de Alva e São Paio de Mondego
https://database.factgrid.de/entity/Q360319,São Pedro de Castelões
https://database.factgrid.de/entity/Q360320,São Pedro de France
https://database.factgrid.de/entity/Q360321,São Pedro de Nordestinho
https://database.factgrid.de/entity/Q360322,São Pedro de Rio Seco
https://database.factgrid.de/entity/Q360323,São Pedro de Sarracenos
https://database.factgrid.de/entity/Q360324,São Pedro de Tomar
https://database.factgrid.de/entity/Q360325,São Pedro de Vade
https://database.factgrid.de/entity/Q360326,São Pedro de Veiga de Lila
https://database.factgrid.de/entity/Q360327,São Pedro do Esteval
https://database.factgrid.de/entity/Q360329,São Pedro do Sul
https://database.factgrid.de/entity/Q360328,"São Pedro do Sul, Várzea e Baiões"
https://database.factgrid.de/entity/Q360330,São Pedro Fins
https://database.factgrid.de/entity/Q360331,São Pedro Velho
https://database.factgrid.de/entity/Q360338,São Romão de Neiva
https://database.factgrid.de/entity/Q360339,São Romão e Santiago
https://database.factgrid.de/entity/Q360344,São Roque
https://database.factgrid.de/entity/Q360343,São Roque
https://database.factgrid.de/entity/Q360340,São Roque do Faial
https://database.factgrid.de/entity/Q360341,São Roque do Pico
https://database.factgrid.de/entity/Q360342,São Roque do Pico
https://database.factgrid.de/entity/Q360348,São Salvador
https://database.factgrid.de/entity/Q360345,São Salvador da Aramenha
https://database.factgrid.de/entity/Q360346,São Salvador de Lordelo
https://database.factgrid.de/entity/Q360347,São Salvador e Santa Maria
https://database.factgrid.de/entity/Q360349,São Saturnino
https://database.factgrid.de/entity/Q360352,São Sebastião
https://database.factgrid.de/entity/Q360351,São Sebastião
https://database.factgrid.de/entity/Q360354,São Sebastião
https://database.factgrid.de/entity/Q360353,São Sebastião
https://database.factgrid.de/entity/Q360350,São Sebastião da Giesteira e Nossa Senhora da Boa Fé
https://database.factgrid.de/entity/Q360355,São Silvestre
https://database.factgrid.de/entity/Q360356,São Simão de Gouveia
https://database.factgrid.de/entity/Q360357,São Teotónio
https://database.factgrid.de/entity/Q360358,São Tomé de Vade
https://database.factgrid.de/entity/Q360359,São Tomé do Castelo e Justes
https://database.factgrid.de/entity/Q360360,São Torcato
https://database.factgrid.de/entity/Q360366,São Vicente
https://database.factgrid.de/entity/Q360370,São Vicente
https://database.factgrid.de/entity/Q360368,São Vicente
https://database.factgrid.de/entity/Q360367,São Vicente
https://database.factgrid.de/entity/Q360369,São Vicente
https://database.factgrid.de/entity/Q360361,São Vicente da Beira
https://database.factgrid.de/entity/Q360362,São Vicente de Lafões
https://database.factgrid.de/entity/Q360363,São Vicente do Paul e Vale de Figueira
https://database.factgrid.de/entity/Q360364,São Vicente e Ventosa
https://database.factgrid.de/entity/Q360365,São Vicente Ferreira
https://database.factgrid.de/entity/Q360371,São Victor
https://database.factgrid.de/entity/Q360372,Sapardos
https://database.factgrid.de/entity/Q360373,Sapataria
https://database.factgrid.de/entity/Q360374,Sapiãos
https://database.factgrid.de/entity/Q360375,Sardoal
https://database.factgrid.de/entity/Q360376,Sardoal
https://database.factgrid.de/entity/Q360377,Sarilhos Grandes
https://database.factgrid.de/entity/Q360378,Sarnadas de Ródão
https://database.factgrid.de/entity/Q360379,Sarnadas de São Simão
https://database.factgrid.de/entity/Q360380,Sarraquinhos
https://database.factgrid.de/entity/Q360381,Sarzedas
https://database.factgrid.de/entity/Q360383,Sarzedo
https://database.factgrid.de/entity/Q360382,Sarzedo
https://database.factgrid.de/entity/Q360384,Sátão
https://database.factgrid.de/entity/Q360385,Sátão
https://database.factgrid.de/entity/Q360386,Sazes da Beira
https://database.factgrid.de/entity/Q360387,Sazes do Lorvão
https://database.factgrid.de/entity/Q360390,Sé
https://database.factgrid.de/entity/Q360391,Sé
https://database.factgrid.de/entity/Q360388,Sé e São Lourenço
https://database.factgrid.de/entity/Q360389,"Sé, Santa Maria e Meixedo"
https://database.factgrid.de/entity/Q360392,Seara
https://database.factgrid.de/entity/Q360393,Sebadelhe
https://database.factgrid.de/entity/Q360394,Sebal e Belide
https://database.factgrid.de/entity/Q360395,Sebolido
https://database.factgrid.de/entity/Q360396,Secarias
https://database.factgrid.de/entity/Q360397,Seda
https://database.factgrid.de/entity/Q360398,Sedielos
https://database.factgrid.de/entity/Q360399,Segude
https://database.factgrid.de/entity/Q360401,Seia
https://database.factgrid.de/entity/Q360400,"Seia, São Romão e Lapa dos Dinheiros"
https://database.factgrid.de/entity/Q360402,Seiça
https://database.factgrid.de/entity/Q360403,Seide
https://database.factgrid.de/entity/Q360405,Seixal
https://database.factgrid.de/entity/Q360406,Seixal
https://database.factgrid.de/entity/Q360404,"Seixal, Arrentela e Aldeia de Paio Pires"
https://database.factgrid.de/entity/Q360407,Seixas
https://database.factgrid.de/entity/Q360408,Seixas
https://database.factgrid.de/entity/Q360414,Seixo
https://database.factgrid.de/entity/Q360409,Seixo da Beira
https://database.factgrid.de/entity/Q360410,Seixo de Ansiães
https://database.factgrid.de/entity/Q360411,Seixo de Gatões
https://database.factgrid.de/entity/Q360412,Seixo de Manhoses
https://database.factgrid.de/entity/Q360413,Seixo do Côa e Vale Longo
https://database.factgrid.de/entity/Q360415,Selho (São Cristóvão)
https://database.factgrid.de/entity/Q360416,Selho São Lourenço e Gominhães
https://database.factgrid.de/entity/Q360417,Selmes
https://database.factgrid.de/entity/Q360418,Semide e Rio Vide
https://database.factgrid.de/entity/Q360419,Sendas
https://database.factgrid.de/entity/Q360422,Sendim
https://database.factgrid.de/entity/Q360421,Sendim
https://database.factgrid.de/entity/Q360420,Sendim e Atenor
https://database.factgrid.de/entity/Q360423,Senharei
https://database.factgrid.de/entity/Q360424,Senhorim
https://database.factgrid.de/entity/Q360425,Sepins e Bolho
https://database.factgrid.de/entity/Q360426,Sequeira
https://database.factgrid.de/entity/Q360427,Sequeiros e Gradiz
https://database.factgrid.de/entity/Q360429,Serapicos
https://database.factgrid.de/entity/Q360428,Serapicos
https://database.factgrid.de/entity/Q360430,Serdedelo
https://database.factgrid.de/entity/Q360432,Sernancelhe
https://database.factgrid.de/entity/Q360431,Sernancelhe e Sarzeda
https://database.factgrid.de/entity/Q360433,Seroa
https://database.factgrid.de/entity/Q360435,Serpa
https://database.factgrid.de/entity/Q360434,Serpa (Salvador e Santa Maria)
https://database.factgrid.de/entity/Q360436,Serpins
https://database.factgrid.de/entity/Q360437,Serra d'El-Rei
https://database.factgrid.de/entity/Q360438,Serra de Água
https://database.factgrid.de/entity/Q360439,Serra de Santo António
https://database.factgrid.de/entity/Q360440,Serra e Junceira
https://database.factgrid.de/entity/Q360441,Serrazes
https://database.factgrid.de/entity/Q360442,Serreta
https://database.factgrid.de/entity/Q360443,Serro Ventoso
https://database.factgrid.de/entity/Q360444,Sertã
https://database.factgrid.de/entity/Q360445,Sertã
https://database.factgrid.de/entity/Q360446,Serzedelo
https://database.factgrid.de/entity/Q360447,Serzedelo
https://database.factgrid.de/entity/Q360448,Serzedo e Calvos
https://database.factgrid.de/entity/Q360449,Serzedo e Perosinho
https://database.factgrid.de/entity/Q360450,Sesimbra
https://database.factgrid.de/entity/Q360451,Sete Cidades
https://database.factgrid.de/entity/Q360454,Setúbal
https://database.factgrid.de/entity/Q360453,Setúbal
https://database.factgrid.de/entity/Q360452,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)"
https://database.factgrid.de/entity/Q360455,Sever do Vouga
https://database.factgrid.de/entity/Q360456,Sever do Vouga
https://database.factgrid.de/entity/Q360457,"Sever, Moimenta da Beira"
https://database.factgrid.de/entity/Q360458,"Sever, Santa Marta de Penaguião"
https://database.factgrid.de/entity/Q360459,Sezelhe e Covelães
https://database.factgrid.de/entity/Q360460,Sezulfe
https://database.factgrid.de/entity/Q360461,Sezures
https://database.factgrid.de/entity/Q360462,Silgueiros
https://database.factgrid.de/entity/Q360466,Silva
https://database.factgrid.de/entity/Q360463,Silvã de Cima
https://database.factgrid.de/entity/Q360464,Silva e Águas Vivas
https://database.factgrid.de/entity/Q360465,Silva Escura e Dornelas
https://database.factgrid.de/entity/Q360467,Silvalde
https://database.factgrid.de/entity/Q360471,Silvares
https://database.factgrid.de/entity/Q360470,Silvares
https://database.factgrid.de/entity/Q360468,Silvares (São Martinho)
https://database.factgrid.de/entity/Q360469,"Silvares, Pias, Nogueira e Alvarenga"
https://database.factgrid.de/entity/Q360472,Silveira
https://database.factgrid.de/entity/Q360473,Silves
https://database.factgrid.de/entity/Q360474,Silves
https://database.factgrid.de/entity/Q360475,Sines
https://database.factgrid.de/entity/Q360476,Sines
https://database.factgrid.de/entity/Q360478,Sintra
https://database.factgrid.de/entity/Q360477,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)"
https://database.factgrid.de/entity/Q360479,Sistelo
https://database.factgrid.de/entity/Q360480,Soajo
https://database.factgrid.de/entity/Q360481,Soalhães
https://database.factgrid.de/entity/Q360482,Soalheira
https://database.factgrid.de/entity/Q360483,Sobradelo da Goma
https://database.factgrid.de/entity/Q360484,Sobrado e Bairros
https://database.factgrid.de/entity/Q360492,Sobral
https://database.factgrid.de/entity/Q360491,Sobral
https://database.factgrid.de/entity/Q360485,Sobral da Adiça
https://database.factgrid.de/entity/Q360486,Sobral da Serra
https://database.factgrid.de/entity/Q360487,Sobral de Monte Agraço
https://database.factgrid.de/entity/Q360488,Sobral de Monte Agraço
https://database.factgrid.de/entity/Q360489,Sobral de São Miguel
https://database.factgrid.de/entity/Q360490,Sobral Pichorro e Fuinhas
https://database.factgrid.de/entity/Q360494,Sobreira
https://database.factgrid.de/entity/Q360493,Sobreira Formosa e Alvito da Beira
https://database.factgrid.de/entity/Q360495,Sobreiró de Baixo e Alvaredos
https://database.factgrid.de/entity/Q360496,Sobreposta
https://database.factgrid.de/entity/Q360497,Sobretâmega
https://database.factgrid.de/entity/Q360498,Sobrosa
https://database.factgrid.de/entity/Q360499,"Soeira, Fresulfe e Mofreita"
https://database.factgrid.de/entity/Q360500,Solveira
https://database.factgrid.de/entity/Q360501,Sonim e Barreiros
https://database.factgrid.de/entity/Q360502,Sopo
https://database.factgrid.de/entity/Q360503,Sortelha
https://database.factgrid.de/entity/Q360504,Sortes
https://database.factgrid.de/entity/Q360505,Sosa
https://database.factgrid.de/entity/Q360507,Soure
https://database.factgrid.de/entity/Q360506,Soure
https://database.factgrid.de/entity/Q360508,Souro Pires
https://database.factgrid.de/entity/Q360509,Sousel
https://database.factgrid.de/entity/Q360510,Sousel
https://database.factgrid.de/entity/Q360511,Sousela
https://database.factgrid.de/entity/Q360512,Souselas e Botão
https://database.factgrid.de/entity/Q360513,Souselo
https://database.factgrid.de/entity/Q360517,Soutelo
https://database.factgrid.de/entity/Q360514,Soutelo de Aguiar
https://database.factgrid.de/entity/Q360515,Soutelo do Douro
https://database.factgrid.de/entity/Q360516,Soutelo e Seara Velha
https://database.factgrid.de/entity/Q360524,Souto
https://database.factgrid.de/entity/Q360525,Souto
https://database.factgrid.de/entity/Q360526,Souto
https://database.factgrid.de/entity/Q360518,Souto da Carpalhosa e Ortigosa
https://database.factgrid.de/entity/Q360519,Souto da Casa
https://database.factgrid.de/entity/Q360520,Souto de Aguiar da Beira e Valverde
https://database.factgrid.de/entity/Q360521,Souto e Tabaçô
https://database.factgrid.de/entity/Q360522,Souto Maior
https://database.factgrid.de/entity/Q360523,"Souto Santa Maria, Souto São Salvador e Gondomar"
https://database.factgrid.de/entity/Q360527,"Subportela, Deocriste e Portela Susã"
https://database.factgrid.de/entity/Q360528,Suçães
https://database.factgrid.de/entity/Q360529,Sul
https://database.factgrid.de/entity/Q360530,Tabua
https://database.factgrid.de/entity/Q360531,Tábua
https://database.factgrid.de/entity/Q360532,Tábua
https://database.factgrid.de/entity/Q360533,Tabuaças
https://database.factgrid.de/entity/Q360534,Tabuaço
https://database.factgrid.de/entity/Q360535,Tabuaço
https://database.factgrid.de/entity/Q360536,Tabuadelo e São Faustino
https://database.factgrid.de/entity/Q360537,Tabuado
https://database.factgrid.de/entity/Q360538,Tadim
https://database.factgrid.de/entity/Q360539,Tagilde e Vizela (São Paio)
https://database.factgrid.de/entity/Q360540,Taíde
https://database.factgrid.de/entity/Q360541,Talhadas
https://database.factgrid.de/entity/Q360542,Talhas
https://database.factgrid.de/entity/Q360543,Talhinhas e Bagueixe
https://database.factgrid.de/entity/Q360544,Tamanhos
https://database.factgrid.de/entity/Q360545,Tamel (São Veríssimo)
https://database.factgrid.de/entity/Q360546,"Tamengos, Aguim e Óis do Bairro"
https://database.factgrid.de/entity/Q360547,Tancos
https://database.factgrid.de/entity/Q360548,Tangil
https://database.factgrid.de/entity/Q360549,Tapéus
https://database.factgrid.de/entity/Q360551,Tarouca
https://database.factgrid.de/entity/Q360550,Tarouca e Dálvares
https://database.factgrid.de/entity/Q360552,Tarouquela
https://database.factgrid.de/entity/Q360553,Tavarede
https://database.factgrid.de/entity/Q360554,"Tavares (Chãs, Várzea e Travanca)"
https://database.factgrid.de/entity/Q360555,"Taveiro, Ameal e Arzila"
https://database.factgrid.de/entity/Q360557,Tavira
https://database.factgrid.de/entity/Q360556,Tavira (Santa Maria e Santiago)
https://database.factgrid.de/entity/Q360558,Távora (Santa Maria e São Vicente)
https://database.factgrid.de/entity/Q360559,Távora e Pereiro
https://database.factgrid.de/entity/Q360560,Tebosa
https://database.factgrid.de/entity/Q360562,Teixeira
https://database.factgrid.de/entity/Q360561,Teixeira e Teixeiró
https://database.factgrid.de/entity/Q360563,Teixoso e Sarzedo
https://database.factgrid.de/entity/Q360564,Telhado
https://database.factgrid.de/entity/Q360565,Telões
https://database.factgrid.de/entity/Q360566,Telões
https://database.factgrid.de/entity/Q360567,Tendais
https://database.factgrid.de/entity/Q360568,Tentúgal
https://database.factgrid.de/entity/Q360569,Terena (São Pedro)
https://database.factgrid.de/entity/Q360570,Termas de São Vicente
https://database.factgrid.de/entity/Q360571,Terra Chã
https://database.factgrid.de/entity/Q360572,Terras de Bouro
https://database.factgrid.de/entity/Q360573,Terras de Massueime
https://database.factgrid.de/entity/Q360574,Terrugem e Vila Boim
https://database.factgrid.de/entity/Q360575,Tinalhas
https://database.factgrid.de/entity/Q360576,Tinhela e Alvarelhos
https://database.factgrid.de/entity/Q360577,Tó
https://database.factgrid.de/entity/Q360578,"Tocha, Portugal"
https://database.factgrid.de/entity/Q360579,Tolosa
https://database.factgrid.de/entity/Q360581,Tomar
https://database.factgrid.de/entity/Q360580,Tomar (São João Baptista) e Santa Maria dos Olivais
https://database.factgrid.de/entity/Q360582,Tonda
https://database.factgrid.de/entity/Q360584,Tondela
https://database.factgrid.de/entity/Q360583,Tondela e Nandufe
https://database.factgrid.de/entity/Q360585,Topo
https://database.factgrid.de/entity/Q360586,Torgueda
https://database.factgrid.de/entity/Q360587,Tornada e Salir do Porto
https://database.factgrid.de/entity/Q360588,"Torno, Portugal"
https://database.factgrid.de/entity/Q360589,Torrados e Sousa
https://database.factgrid.de/entity/Q360590,Torrão
https://database.factgrid.de/entity/Q360591,Torre de Coelheiros
https://database.factgrid.de/entity/Q360592,Torre de Dona Chama
https://database.factgrid.de/entity/Q360594,Torre de Moncorvo
https://database.factgrid.de/entity/Q360593,Torre de Moncorvo
https://database.factgrid.de/entity/Q360595,Torre do Pinhão
https://database.factgrid.de/entity/Q360596,"Torre do Terrenho, Sebadelhe da Serra e Terrenho"
https://database.factgrid.de/entity/Q360597,Torre e Portela
https://database.factgrid.de/entity/Q360598,Torre e Vila Mou
https://database.factgrid.de/entity/Q360599,Torreira
https://database.factgrid.de/entity/Q360600,Torres do Mondego
https://database.factgrid.de/entity/Q360603,Torres Novas
https://database.factgrid.de/entity/Q360601,"Torres Novas (Santa Maria, Salvador e Santiago)"
https://database.factgrid.de/entity/Q360602,"Torres Novas (São Pedro), Lapas e Ribeira Branca"
https://database.factgrid.de/entity/Q360604,Torres Vedras
https://database.factgrid.de/entity/Q360605,Torrozelo e Folhadosa
https://database.factgrid.de/entity/Q360606,Tortosendo
https://database.factgrid.de/entity/Q360607,Touça
https://database.factgrid.de/entity/Q360608,Touguinha e Touguinhó
https://database.factgrid.de/entity/Q360609,Toulões
https://database.factgrid.de/entity/Q360610,Tourais e Lajes
https://database.factgrid.de/entity/Q360611,Tourém
https://database.factgrid.de/entity/Q360612,Touro
https://database.factgrid.de/entity/Q360613,Touvedo (São Lourenço e Salvador)
https://database.factgrid.de/entity/Q360614,Tramagal
https://database.factgrid.de/entity/Q360616,Trancoso
https://database.factgrid.de/entity/Q360615,Trancoso (São Pedro e Santa Maria) e Souto Maior
https://database.factgrid.de/entity/Q360617,Trancozelos
https://database.factgrid.de/entity/Q360622,Travanca
https://database.factgrid.de/entity/Q360620,Travanca
https://database.factgrid.de/entity/Q360621,Travanca
https://database.factgrid.de/entity/Q360618,Travanca de Lagos
https://database.factgrid.de/entity/Q360619,Travanca e Santa Cruz
https://database.factgrid.de/entity/Q360623,Travancas e Roriz
https://database.factgrid.de/entity/Q360624,Travancinha
https://database.factgrid.de/entity/Q360625,Travassô e Óis da Ribeira
https://database.factgrid.de/entity/Q360626,Travassos
https://database.factgrid.de/entity/Q360627,Travassós
https://database.factgrid.de/entity/Q360628,Treixedo e Nagozela
https://database.factgrid.de/entity/Q360629,Três Povos
https://database.factgrid.de/entity/Q360630,Tresminas
https://database.factgrid.de/entity/Q360631,Trevões e Espinhosa
https://database.factgrid.de/entity/Q360632,Trezói
https://database.factgrid.de/entity/Q360633,Trigaches e São Brissos
https://database.factgrid.de/entity/Q360634,Trindade
https://database.factgrid.de/entity/Q360636,Trofa
https://database.factgrid.de/entity/Q360635,"Trofa, Segadães e Lamas do Vouga"
https://database.factgrid.de/entity/Q360637,Tronco
https://database.factgrid.de/entity/Q360638,Tropeço
https://database.factgrid.de/entity/Q360639,Troporiz e Lapela
https://database.factgrid.de/entity/Q360640,Trouxemil e Torre de Vilela
https://database.factgrid.de/entity/Q360641,Troviscal
https://database.factgrid.de/entity/Q360642,Trute
https://database.factgrid.de/entity/Q360643,Tuizelo
https://database.factgrid.de/entity/Q360644,Turcifal
https://database.factgrid.de/entity/Q360645,Turiz
https://database.factgrid.de/entity/Q360646,Turquel
https://database.factgrid.de/entity/Q360647,Ucha
https://database.factgrid.de/entity/Q360648,Ulme
https://database.factgrid.de/entity/Q360649,Unhais da Serra
https://database.factgrid.de/entity/Q360650,Unhais-o-Velho
https://database.factgrid.de/entity/Q360651,Unhão e Lordelo
https://database.factgrid.de/entity/Q360652,"União das Freguesias da Póvoa de Varzim, Beiriz e Argivai"
https://database.factgrid.de/entity/Q360653,União das Freguesias de Aguçadoura e Navais
https://database.factgrid.de/entity/Q360654,União das Freguesias de Alheira e Igreja Nova
https://database.factgrid.de/entity/Q360655,União das Freguesias de Alvito (São Pedro e São Martinho) e Couto
https://database.factgrid.de/entity/Q360656,"União das Freguesias de Aver-o-Mar, Amorim e Terroso"
https://database.factgrid.de/entity/Q360657,"União das Freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)"
